"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"yes is literally telling you a frequency","2","0","2025-11-09T01:56:02.000Z","elwheel999","https://www.tiktok.com/@jelenaremi/video/7570053633438485773","7267333796222485510","7570538463944442644","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6a3b0b68a741663fa199bfe21bff63df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f527695a&x-expires=1763848800&x-signature=U5D5o14deUBwDWkIEQ4sh12HDOE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Yall the Dutch told us abt this a long time ago. look up 1992 space movie","305","6","2025-08-14T18:22:47.000Z","roosterlamb1013","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7160686742333883438","7538508346300154655","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/02eb682fcafdaa6e15e44742c473b9d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b86fb903&x-expires=1763848800&x-signature=fCMdutUUjw7FG3h9f%2B9JthWaves%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"What makes you think they were ""arrogant""? How does a person ""looks"" arrogant?","11","1","2025-08-17T15:49:46.000Z","therealsheraeroberts","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7445086926481490986","7539582135805444919","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/38e6ab1e878b127b64b97f45791fe65f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=524df480&x-expires=1763848800&x-signature=9AlLMPl6mZ9HvJya7Rngor1jvgo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Can we make this a feature length movie?","66","0","2025-08-15T16:21:34.000Z","moewalker71","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6990119650508751877","7538848197377409806","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2130147d1c7b3a3d677b2b74616381da~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b7521d3&x-expires=1763848800&x-signature=%2F99589c2rPgQ7MvlWDEiYTWWZt8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"We never serious 😂😂😂😂😂 we joke about everything 🤣","293","5","2025-08-15T07:22:09.000Z","thechucklelounge","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7060345685966603311","7538709102432650015","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/02ad75117c61bcaa2245ea658f118d65~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e8aaf24&x-expires=1763848800&x-signature=6SjMK33U5St9B6RMqD5M1ZJR1Ko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","411","2","2025-08-15T15:19:38.000Z","cosmic.hoodoo","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7033870384161506350","7538832245767815991","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/da3c5491d1e4a33b329b9eb1ae5a3821~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=900edb0d&x-expires=1763848800&x-signature=70yei9OUlGfbGoYpXyUIvcle9ds%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","480","3","2025-08-16T02:30:33.000Z","michaelharper92","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6925880298303669254","7539005099047289613","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e23a83cfb05bede3392e361b656e2ac1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9e26018&x-expires=1763848800&x-signature=boq%2Bozkvt1zuDKLOxD7GaaUmBYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"How about we save ourselves. Too many marvel movies","35","5","2025-08-16T19:46:24.000Z","realtor824","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6810915882614572038","7539272030471291678","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c5b59b9a75e34d3d18051a215651f661~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=139756d3&x-expires=1763848800&x-signature=DWJKspdVFNy6mWTVBk%2Fw%2Fg9LNuY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","36","2","2025-08-15T06:22:12.000Z","lucifer_pual_666","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6903336991783027717","7538693593638470414","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3859e77d97dfda905aa6f197fc6e1c06~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6889031&x-expires=1763848800&x-signature=er%2BIHw3axpjdkiHyVTjZKaVElKs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Now Trump wants to mess with the Smithsonian. We need to be very careful.","75","4","2025-08-15T01:47:35.000Z","angiemfday","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7084105364536198190","7538622958689649422","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7343808035523035178~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=309f7e29&x-expires=1763848800&x-signature=vFk9MqCY3fpARNwXjB2GqQ0zctM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","85","2","2025-08-15T15:30:06.000Z","441.luhfye","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6907378611877348357","7538834887198655262","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/69c7e4b8deb102e846f9b9bd962ca2c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e3263de&x-expires=1763848800&x-signature=bkrzlO2B%2BLS9VMwUIv3BSvO0swU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","102","1","2025-08-15T21:56:13.000Z","dieforderry","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7025024907345363974","7538934420553040653","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/adfcabb2df74e275a82db0303b07722b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e336e320&x-expires=1763848800&x-signature=a%2F6dWH8sH9qjNX1q0bORPGava0Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Don’t get caught in the hype, it’s bigger than us…","88","2","2025-08-15T12:47:29.000Z","2much_nmg","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6899515459415458822","7538792962123088670","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/52898144526305126e089a601dc861d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=044b56d7&x-expires=1763848800&x-signature=7Cq%2B0Nui8oGJX5pznIQSR0vJRkg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The bass 🎶🎼🎵 is sending me 😂😂😂","92","4","2025-08-14T22:18:45.000Z","danielleronique","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6926375310372963334","7538569152525894455","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/88b6ade71435f8c9cccf84e9279403f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c27e89c1&x-expires=1763848800&x-signature=buyOZvec9BSi5rtLwXY%2F167O9eo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"why are we the only country talking about it tho news like this is world news","60","4","2025-08-15T17:34:05.000Z","theshad0wg0d","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7509971734495970350","7538866807571350286","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/502331efc791726ffbfeb837092c4215~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e0bdac5e&x-expires=1763848800&x-signature=4WJY1lcjjaB%2Bbpi3mTPt6E1ld3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"This nothing compared to the real thing , but yall aint ready to talk about that rn","89","1","2025-08-14T15:19:10.000Z","ab3l___","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6875867466616243205","7538460952234525471","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1795b35e9b1fb80f26a6ac6f5e56aaf3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6ff2ded3&x-expires=1763848800&x-signature=Gz9cz7Qud01BatnTHAnfq32oMro%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","99","0","2025-08-14T12:46:06.000Z","mcl.boner","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7305235466117874731","7538421518293304078","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e4893c9ce2e5a580cb558ea4f43541e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f39c1285&x-expires=1763848800&x-signature=pJ10CB1zPfWtHSSdeGJKJPEDsU8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"my bags are packed!!!❤️😂","167","12","2025-08-14T03:22:04.000Z","imher1120","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7065142677961901103","7538276245138817847","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c61f5ad96407c0bc787f8702766b95b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=05473487&x-expires=1763848800&x-signature=YwdnkwxKi7ZlW9UA6qZTY6aAO84%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","42","0","2025-08-15T00:32:04.000Z","markeymopar","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7423069499840300075","7538603497660302135","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/62529f79df6078947746a8ecbb39da83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=42164c84&x-expires=1763848800&x-signature=JpyMofe92%2BqXVL2wZstwfVHYfsk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"All the hating people on here talking about it’s just jokes don’t get too pumped up 😂","14","1","2025-08-16T15:33:24.000Z","sadeisis","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6933997668259726342","7539206797597786910","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7330297167590260742~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2d9ca12&x-expires=1763848800&x-signature=DU%2Fu2m%2BujDLp%2BQbDpQ%2FVdUvRsto%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"even a.i knows something is up 😫","6","0","2025-08-15T20:53:50.000Z","manolodavescribtv","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7048001453822788613","7538918348499911455","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7343631887019016238~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e563b6b&x-expires=1763848800&x-signature=serYVqDz7gGLwepoA8I%2B3aqmG20%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","21","2","2025-08-15T23:07:10.000Z","justken_fr","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7334805875763315754","7538952698705658654","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/fce89a223a23491e184671e9f49fc9df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=205d389f&x-expires=1763848800&x-signature=5ELLOe9y%2BHZMsFaZHwDSpoIEnBs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"some people need to calm down, its not that serious. It's just jokes.","25","0","2025-08-14T17:22:24.000Z","bane049","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6808941988869719046","7538492760798692126","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7323620326181486598~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e1efae18&x-expires=1763848800&x-signature=OjVAJg%2BfKBLz0RiPWLsiCazNubo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤴🏾We are GOD CHOSEN PEOPLE Deu 7:6 - For thou art an holy people unto the LORD thy God: the LORD thy God hath chosen thee to be a special people unto himself, above all people that are upon the face of the earth.","42","70","2025-08-14T08:55:57.000Z","ugotnoskillz_","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7264531616050824235","7538362125505774367","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/dc15c0f4c161fd32034a162708af92df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61e79031&x-expires=1763848800&x-signature=ywpVhhCcf5uaNEh9rP06qnAQVWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"There's a reason people don't trust NASA, WHO, UN ,The Gov or Google.","5","0","2025-08-15T20:36:17.000Z","sugbear777","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","6990070177963295750","7538913794371683127","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5c9e466c3c3268d1c09ef93a30f9abc4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1de1ecce&x-expires=1763848800&x-signature=qwIUh7vUl5pmcArDqwyuCxCtWmE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","6","0","2025-08-15T07:39:57.000Z","faith_injesusonly","https://www.tiktok.com/@princessthickforeigner/video/7537891027504581901","7507857447508460586","7538713631245320991","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cc377ecf46d68355a52d42d7bc66839d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=90a537b4&x-expires=1763848800&x-signature=4usfNsDZqGP1ZmGOFmuRRw0ydD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Yo porque siento amor hacia los extraterrestres 🥺 ni los he visto en mi vida pero veo cosas asi y me da mucho sentimiento","226","61","2025-05-29T03:17:17.000Z","itswendylo","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","6891803974791611394","7509701486957134610","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/081b5f4d8fbe704ecdf07082e8f5c12f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abec12c7&x-expires=1763848800&x-signature=S%2BYPE56LMYyi5QjzwZybqlANHfg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"It’s curious how the eyes of any living thing is so expressive and meaningful.","38","2","2025-05-18T00:06:59.000Z","stfan6t","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","7227805772461212715","7505570466548630302","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7227937623589781546~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=982eb865&x-expires=1763848800&x-signature=O2Zhcj2rQb3P8lNBJ71vQO%2FDaKw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"those eyes hold the universe within them ❤️","10","0","2025-05-19T09:04:25.000Z","shelley9814","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","7464225567224480800","7506080069191009046","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ac8898b689702e3994af4b601e261360~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f232aaf4&x-expires=1763848800&x-signature=J%2FRoKZ3E9tx%2FdevWMX31qNm1sPk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"you are beautiful","20","0","2025-05-16T10:33:52.000Z","lucygonzales74","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","7142516842964534318","7504989725360194335","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347117123186982954~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=93e04a20&x-expires=1763848800&x-signature=hDDj5cEHHv%2FYrz5RlpVQk7RYamw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"No encuentro con quien hablar de estos temas pero donde diga lo que me ha pasado me llamarán loco","10","2","2025-06-02T04:48:41.000Z","marthinez_07","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","7044967390082450438","7511209316700242744","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0abd07128d6c3e0e44009b38db353bec~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6663ba45&x-expires=1763848800&x-signature=b2BX3l07OOPTD%2BFSFDBgKCIx9XU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Yo vi una nave extraterrestre 👽 pero siempre cayó una vez lo conté y se rieron pero me sentí única afortunada de ver tan espectaculo creo en ellos.","28","28","2025-05-31T15:17:48.000Z","seniacarranza4","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","6818393968473506821","7510629326514537232","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/847b03418e623a9e44544db071a76ad7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73daf3f8&x-expires=1763848800&x-signature=475cGqtn5JQjiH%2BlkTlz2p6pQGE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"cuando estén aquí, por favor humanidad, no seamos hostiles con ellos, que ya somos poco humanos con los animales... con ellos no por favor... demostremos que somos seres que sabemos razonar","22","7","2025-05-27T14:04:21.000Z","fabrizziocorleone","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","284135449713987584","7509126048857228038","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/859a62aba725bd24e2591263aa515f9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=71db5c99&x-expires=1763848800&x-signature=qGFbVgdvKTKPjKreveKDpaMmI6M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"its amazing","5","0","2025-05-16T07:26:59.000Z","wanderingworld002","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","7496151917190448159","7504941305672811307","https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d5c98147&x-expires=1763848800&x-signature=qcG6oRKqtwy9oko0YdTQ1IrP5Jk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pronto muy pronto vendran y lo unico que les pedire esque me lleven con ellos en este mundo ya no se puede vivir","40","6","2025-05-25T19:40:23.000Z","gerardo.dez.revue","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","7348446977007797281","7508470474503471894","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/89121e02412646d0a829a60d36fa13b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d2aa988&x-expires=1763848800&x-signature=GA857RGz20i1BODp8%2ByMCvmEMX8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"desde niña los he visto ...solo m hablan telepáticamente...los admiro","16","4","2025-05-26T16:12:35.000Z","cachetes427","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","6877876171032822790","7508787988022985528","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/061adaed4a04d123335c84977723bfae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75e97e50&x-expires=1763848800&x-signature=ZqrrtFFKKzVZD9LZmzTyiHOgXn0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"almenos dicen que están más evolucionados que nos otros a si que deben ser mejores que nosotros","8","3","2025-05-30T23:13:35.000Z","raadben","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","7105246212127425541","7510380785700143879","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a0e52dff49a9d944a611c615b06c6d2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=552cd5d5&x-expires=1763848800&x-signature=nabb0h03b9B6b9O3i%2FBnJUtKfv0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"perfecto para un fondo de pantalla, siempre me han llamado mucho la atención estos seres. 👑✨","8","1","2025-05-29T02:53:11.000Z","albertvolkova","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","6868034352405890050","7509695258923385608","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f2dd2eb95c5ddd23314030fab9fb12a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d9459db1&x-expires=1763848800&x-signature=ENg85g9L8cZxLJzlAIaR90Ob0Nk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥰🥰🥰🥰 bienvenido no tenga miedo son amigos bienvenida tierra 😊🌍","15","1","2025-05-27T00:22:12.000Z","daniel.hernndez8774","https://www.tiktok.com/@virtmedia.films/video/7504862766210010410","7441003647017731127","7508914169544033032","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d832c62dda0c4fc78339b969dcadf16e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=41918435&x-expires=1763848800&x-signature=r25ATB7MXA0voJNH8jHfFv3aN1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
